ID,Name,Age,Nationality,Overall,Potential,Club, Value , Wage ,Special
165239,S. Nasri,30.00,France,82.00,82.00,Antalyaspor, 21M , 29K ,1931.00
163824,A. Williams,32.00,Wales,82.00,82.00,Everton, 12.5M , 115K ,1759.00
163705,S. Mandanda,32.00,France,82.00,82.00,Olympique de Marseille, 12.5M , 31K ,1217.00
163631,L. Baines,32.00,England,82.00,82.00,Everton, 12.5M , 115K ,2211.00
163489,A. Consigli,30.00,Italy,82.00,82.00,Sassuolo, 14M , 52K ,1182.00
162347,João Moutinho,30.00,Portugal,82.00,82.00,AS Monaco, 20.5M , 48K ,2192.00
158121,B. Costil,29.00,France,82.00,82.00,Girondins de Bordeaux, 15M , 46K ,1171.00
157481,Raúl Albiol,31.00,Spain,82.00,82.00,Napoli, 15M , 73K ,1737.00
150724,J. Hart,30.00,England,82.00,82.00,West Ham United, 14M , 110K ,1318.00
150418,M. Gómez,31.00,Germany,82.00,82.00,VfL Wolfsburg, 20M , 85K ,1832.00
144622,Raffael,32.00,Brazil,82.00,82.00,Borussia Mönchengladbach, 17.5M , 54K ,2051.00
143745,A. Turan,30.00,Turkey,82.00,82.00,FC Barcelona, 20.5M , 170K ,2141.00
135507,Fernandinho,32.00,Brazil,82.00,82.00,Manchester City, 12.5M , 130K ,2150.00
113422,David Villa,35.00,Spain,82.00,82.00,New York City Football Club, 10M , 12K ,1997.00
108080,S. Lichtsteiner,33.00,Switzerland,82.00,82.00,Juventus, 8.5M , 115K ,2072.00
104389,R. Jarstein,32.00,Norway,82.00,82.00,Hertha BSC Berlin, 12.5M , 30K ,1185.00
230666,Gabriel Jesus,20.00,Brazil,81.00,92.00,Manchester City, 31M , 115K ,1967.00
227928,Nélson Semedo,23.00,Portugal,81.00,87.00,FC Barcelona, 20.5M , 125K ,2037.00
227055,Gelson Martins,22.00,Portugal,81.00,88.00,Sporting CP, 25M , 20K ,2007.00
222737,Malcom,20.00,Brazil,81.00,87.00,Girondins de Bordeaux, 24.5M , 47K ,1943.00
222028,J. Weigl,21.00,Germany,81.00,87.00,Borussia Dortmund, 21M , 46K ,1940.00
220793,D. Sánchez,21.00,Colombia,81.00,88.00,Tottenham Hotspur, 21.5M , 70K ,1745.00
216354,A. Kramarić,26.00,Croatia,81.00,83.00,TSG 1899 Hoffenheim, 22M , 50K ,1949.00
216352,M. Brozović,24.00,Croatia,81.00,85.00,Inter, 23M , 64K ,2113.00
216201,Williams,23.00,Spain,81.00,87.00,Athletic Club de Bilbao, 24.5M , 31K ,1953.00
216194,Dani García,27.00,Spain,81.00,82.00,SD Eibar, 17M , 26K ,1938.00
213661,A. Christensen,21.00,Denmark,81.00,89.00,Chelsea, 23M , 86K ,1720.00
212622,J. Kimmich,22.00,Germany,81.00,87.00,FC Bayern Munich, 20.5M , 81K ,2158.00
211368,Bruma,22.00,Portugal,81.00,86.00,RB Leipzig, 24M , 63K ,1982.00
210935,D. Berardi,22.00,Italy,81.00,87.00,Sassuolo, 24.5M , 62K ,1996.00
210896,M. Sanson,22.00,France,81.00,87.00,Olympique de Marseille, 24M , 34K ,2183.00
210008,A. Rabiot,22.00,France,81.00,86.00,Paris Saint-Germain, 23.5M , 77K ,2097.00
209889,R. Guerreiro,23.00,Portugal,81.00,86.00,Borussia Dortmund, 24M , 58K ,2171.00
208830,J. Vardy,30.00,England,81.00,81.00,Leicester City, 17M , 89K ,2047.00
208670,H. Ziyech,24.00,Morocco,81.00,85.00,Ajax, 23M , 16K ,2043.00
207599,M. Keane,24.00,England,81.00,87.00,Everton, 21M , 91K ,1888.00
205498,Jorginho,25.00,Italy,81.00,84.00,Napoli, 22M , 71K ,2114.00
203747,Héctor Bellerín,22.00,Spain,81.00,88.00,Arsenal, 21M , 91K ,2005.00
203042,J. Butland,24.00,England,81.00,87.00,Stoke City, 18M , 50K ,1225.00
202685,S. Zaza,26.00,Italy,81.00,82.00,Valencia CF, 21M , 44K ,1971.00
202371,T. Meunier,25.00,Belgium,81.00,84.00,Paris Saint-Germain, 18.5M , 77K ,2141.00
201995,Felipe Anderson,24.00,Brazil,81.00,86.00,Lazio, 24M , 57K ,2043.00
201400,Rafinha,24.00,Brazil,81.00,86.00,FC Barcelona, 23.5M , 140K ,2078.00
200724,Nacho Fernández,27.00,Spain,81.00,83.00,Real Madrid CF, 17.5M , 145K ,1838.00
199987,J. Cillessen,28.00,Netherlands,81.00,83.00,FC Barcelona, 15M , 125K ,1287.00
199564,Sergi Roberto,25.00,Spain,81.00,86.00,FC Barcelona, 19.5M , 140K ,2071.00
199451,W. Ben Yedder,26.00,France,81.00,82.00,Sevilla FC, 21M , 26K ,2015.00
199354,Lucas Pérez,28.00,Spain,81.00,81.00,RC Deportivo de La Coruña, 18.5M , 135K ,2005.00
199189,R. Barkley,23.00,England,81.00,86.00,Everton, 24M , 105K ,2021.00
198951,C. Bakambu,26.00,DR Congo,81.00,84.00,Villarreal CF, 22.5M , 45K ,1967.00
198717,W. Zaha,24.00,Ivory Coast,81.00,84.00,Crystal Palace, 22.5M , 60K ,1897.00
198141,Bartra,26.00,Spain,81.00,83.00,Borussia Dortmund, 18M , 61K ,2010.00
197853,S. Aurier,24.00,Ivory Coast,81.00,85.00,Tottenham Hotspur, 19M , 79K ,2136.00
197655,S. Coates,26.00,Uruguay,81.00,83.00,Sporting CP, 18M , 21K ,1723.00
197242,G. Krychowiak,27.00,Poland,81.00,83.00,West Bromwich Albion, 17.5M , 81K ,1992.00
195365,K. Kampl,26.00,Slovenia,81.00,83.00,RB Leipzig, 21M , 73K ,2030.00
195086,D. Lovren,27.00,Croatia,81.00,83.00,Liverpool, 17.5M , 110K ,1739.00
194794,A. Yarmolenko,27.00,Ukraine,81.00,81.00,Borussia Dortmund, 18.5M , 72K ,2024.00
193738,Y. Belhanda,27.00,Morocco,81.00,81.00,Galatasaray SK, 18.5M , 71K ,2133.00
193525,Mário Fernandes,26.00,Russia,81.00,82.00,CSKA Moscow, 17M , 52K ,2086.00
193352,R. Rodríguez,24.00,Switzerland,81.00,84.00,Milan, 18.5M , 83K ,2179.00
193165,J. Corona,24.00,Mexico,81.00,85.00,FC Porto, 23M , 17K ,1969.00
192789,Mario Gaspar,26.00,Spain,81.00,84.00,Villarreal CF, 18M , 38K ,2092.00
192638,Marcos Alonso,26.00,Spain,81.00,83.00,Chelsea, 17.5M , 115K ,2118.00
192318,M. Götze,25.00,Germany,81.00,85.00,Borussia Dortmund, 22.5M , 63K ,1972.00
190941,L. Hrádecký,27.00,Finland,81.00,83.00,Eintracht Frankfurt, 14.5M , 28K ,1122.00
190584,Illarramendi,27.00,Spain,81.00,81.00,Real Sociedad, 18M , 37K ,2043.00
190149,De Marcos,28.00,Spain,81.00,81.00,Athletic Club de Bilbao, 14M , 31K ,2101.00
189881,C. Smalling,27.00,England,81.00,82.00,Manchester United, 17M , 120K ,1826.00
189574,Iturraspe,28.00,Spain,81.00,81.00,Athletic Club de Bilbao, 17.5M , 33K ,1957.00
189461,J. Wilshere,25.00,England,81.00,84.00,Arsenal, 22M , 115K ,2102.00
189251,S. Rudy,27.00,Germany,81.00,82.00,FC Bayern Munich, 20M , 105K ,2119.00
188988,M. Lanzini,24.00,Argentina,81.00,87.00,West Ham United, 24.5M , 95K ,1926.00
188388,R. Boudebouz,27.00,Algeria,81.00,82.00,Real Betis Balompié, 20.5M , 32K ,1987.00
188005,Camacho,27.00,Spain,81.00,84.00,VfL Wolfsburg, 18M , 66K ,2026.00
187961,Paulinho,28.00,Brazil,81.00,81.00,FC Barcelona, 17.5M , 165K ,2168.00
185431,N. Kalinić,29.00,Croatia,81.00,81.00,Milan, 18M , 84K ,1892.00
184942,Giuliano,27.00,Brazil,81.00,82.00,Fenerbahçe SK, 20.5M , 80K ,2037.00
184111,C. Benteke,26.00,Belgium,81.00,83.00,Crystal Palace, 22M , 75K ,1872.00
183900,D. Perotti,28.00,Argentina,81.00,81.00,Roma, 18M , 84K ,1921.00
183498,M. Parolo,32.00,Italy,81.00,81.00,Lazio, 13.5M , 60K ,2150.00
183483,K. Mitroglou,29.00,Greece,81.00,81.00,Olympique de Marseille, 18M , 44K ,1800.00
183285,M. Sakho,27.00,France,81.00,82.00,Crystal Palace, 17M , 63K ,1728.00
183280,A. Rami,31.00,France,81.00,81.00,Olympique de Marseille, 12M , 35K ,1725.00
181820,S. Jovetić,27.00,Montenegro,81.00,82.00,AS Monaco, 21M , 48K ,1977.00
180216,S. Coleman,28.00,Republic of Ireland,81.00,81.00,Everton, 14M , 115K ,2064.00
179645,S. Kjær,28.00,Denmark,81.00,82.00,Sevilla FC, 16M , 23K ,1869.00
178086,Adán,30.00,Spain,81.00,81.00,Real Betis Balompié, 11.5M , 24K ,1273.00
177326,M. Valbuena,32.00,France,81.00,81.00,Fenerbahçe SK, 14M , 86K ,1932.00
173426,S. Mignolet,29.00,Belgium,81.00,81.00,Liverpool, 12M , 91K ,1266.00
173198,D. Astori,30.00,Italy,81.00,81.00,Fiorentina, 13M , 68K ,1656.00
172175,K. Mirallas,29.00,Belgium,81.00,81.00,Everton, 17.5M , 125K ,2059.00
171579,Raúl García,30.00,Spain,81.00,81.00,Athletic Club de Bilbao, 17M , 32K ,2124.00
166706,M. Škrtel,32.00,Slovakia,81.00,81.00,Fenerbahçe SK, 10M , 73K ,1666.00
163264,T. Heaton,31.00,England,81.00,81.00,Burnley, 11M , 51K ,1271.00
161648,H. Ben Arfa,30.00,France,81.00,81.00,Paris Saint-Germain, 17M , 88K ,1997.00
158625,Dante,33.00,Brazil,81.00,81.00,OGC Nice, 7M , 39K ,1846.00
153244,A. Gignac,31.00,France,81.00,81.00,Tigres U.A.N.L., 16M , 84K ,2001.00
146954,Gabi,33.00,Spain,81.00,81.00,Atlético Madrid, 10.5M , 62K ,2116.00
142780,G. Rodríguez,33.00,Argentina,81.00,81.00,San Lorenzo de Almagro, 7M , 27K ,1856.00
139997,D. Srna,35.00,Croatia,81.00,81.00,Shakhtar Donetsk, 3.8M , 1K ,2205.00
121944,B. Schweinsteiger,32.00,Germany,81.00,81.00,Chicago Fire Soccer Club, 13.5M , 13K ,2134.00
116494,C. Carrasso,35.00,France,81.00,81.00,Galatasaray SK, 4.2M , 34K ,1175.00
110677,Moyá,33.00,Spain,81.00,81.00,Atlético Madrid, 9M , 46K ,1184.00
54050,W. Rooney,31.00,England,81.00,81.00,Everton, 15.5M , 120K ,2127.00
53612,P. Mertesacker,32.00,Germany,81.00,81.00,Arsenal, 10M , 110K ,1558.00
49370,T. Motta,34.00,Italy,81.00,81.00,Paris Saint-Germain, 5.5M , 81K ,1972.00
49369,Fernando Torres,33.00,Spain,81.00,81.00,Atlético Madrid, 11M , 68K ,1884.00
9676,S. Eto'o,36.00,Cameroon,81.00,81.00,Antalyaspor, 6.5M , 22K ,2029.00
231677,M. Rashford,19.00,England,80.00,89.00,Manchester United, 22M , 74K ,2006.00
223848,S. Milinković-Savić,22.00,Serbia,80.00,86.00,Lazio, 20M , 52K ,2093.00
216393,Y. Tielemans,20.00,Belgium,80.00,90.00,AS Monaco, 23.5M , 35K ,2099.00
215792,Jemerson,24.00,Brazil,80.00,86.00,AS Monaco, 17.5M , 35K ,1700.00
213296,N. Bentaleb,22.00,Algeria,80.00,85.00,FC Schalke 04, 19.5M , 42K ,2071.00
212831,Alisson,24.00,Brazil,80.00,84.00,Roma, 14M , 45K ,1194.00
212462,Alex Telles,24.00,Brazil,80.00,84.00,FC Porto, 16M , 15K ,2159.00
212194,J. Brandt,21.00,Germany,80.00,88.00,Bayer 04 Leverkusen, 22M , 49K ,1847.00
211748,K. Demirbay,23.00,Germany,80.00,84.00,TSG 1899 Hoffenheim, 19.5M , 40K ,2054.00
211320,D. Rugani,22.00,Italy,80.00,88.00,Juventus, 19M , 88K ,1691.00
210617,Samu Castillejo,22.00,Spain,80.00,85.00,Villarreal CF, 20M , 36K ,1896.00
210406,P. Zieliński,23.00,Poland,80.00,87.00,Napoli, 20.5M , 64K ,2037.00
210243,Ricardo Pereira,23.00,Portugal,80.00,86.00,FC Porto, 17M , 15K ,2120.00
210035,Grimaldo,21.00,Spain,80.00,87.00,SL Benfica, 17.5M , 12K ,2092.00
209297,Fred,24.00,Brazil,80.00,85.00,Shakhtar Donetsk, 19.5M , 1K ,2123.00
208334,J. Hector,27.00,Germany,80.00,81.00,1. FC Köln, 14M , 42K ,2065.00
208333,E. Can,23.00,Germany,80.00,85.00,Liverpool, 19.5M , 105K ,2135.00
207993,S. Kolašinac,24.00,Bosnia Herzegovina,80.00,83.00,Arsenal, 15.5M , 91K ,1888.00
206585,Arrizabalaga,22.00,Spain,80.00,87.00,Athletic Club de Bilbao, 15.5M , 20K ,1207.00
206467,A. Pléa,24.00,France,80.00,86.00,OGC Nice, 20.5M , 41K ,2048.00
206413,T. Stepanenko,27.00,Ukraine,80.00,81.00,Shakhtar Donetsk, 14M , 1K ,2014.00
206273,O. Shatov,26.00,Russia,80.00,80.00,Zenit St. Petersburg, 16M , 74K ,2021.00
205976,Leo Baptistao,24.00,Brazil,80.00,83.00,RCD Espanyol, 19M , 36K ,1857.00
205362,M. Nastasić,24.00,Serbia,80.00,84.00,FC Schalke 04, 16.5M , 38K ,1730.00
205192,Denis Suárez,23.00,Spain,80.00,87.00,FC Barcelona, 20.5M , 140K ,2005.00
204529,M. Batshuayi,23.00,Belgium,80.00,85.00,Chelsea, 20M , 120K ,1852.00
204082,J. Brooks,24.00,United States,80.00,85.00,VfL Wolfsburg, 17M , 57K ,1738.00
203888,Eric Botteghin,29.00,Brazil,80.00,80.00,Feyenoord, 11.5M , 22K ,1601.00
203775,L. Karius,24.00,Germany,80.00,84.00,Liverpool, 14M , 71K ,1203.00
203486,T. Hazard,24.00,Belgium,80.00,84.00,Borussia Mönchengladbach, 19.5M , 44K ,2011.00
203280,V. Germain,27.00,France,80.00,80.00,Olympique de Marseille, 16M , 42K ,2013.00
201510,L. Kurzawa,24.00,France,80.00,85.00,Paris Saint-Germain, 16.5M , 69K ,2139.00
200647,J. Iličić,29.00,Slovenia,80.00,80.00,Atalanta, 15M , 42K ,1946.00
200610,K. Volland,24.00,Germany,80.00,83.00,Bayer 04 Leverkusen, 19M , 59K ,2065.00
199914,Allan,26.00,Brazil,80.00,82.00,Napoli, 17.5M , 74K ,2105.00
199827,P. Hernández,30.00,Chile,80.00,80.00,RC Celta de Vigo, 13.5M , 32K ,2064.00
199434,D. Tadić,28.00,Serbia,80.00,80.00,Southampton, 15M , 98K ,1954.00
199110,L. Muriel,26.00,Colombia,80.00,83.00,Sevilla FC, 18.5M , 26K ,1900.00
198950,Pablo Sarabia,25.00,Spain,80.00,83.00,Sevilla FC, 18.5M , 23K ,1862.00
198784,A. Oxlade-Chamberlain,23.00,England,80.00,85.00,Liverpool, 20M , 105K ,2004.00
198118,J. Guilavogui,26.00,France,80.00,82.00,VfL Wolfsburg, 15M , 66K ,1967.00
196934,O. Özyakup,24.00,Turkey,80.00,85.00,Beşiktaş JK, 19.5M , 54K ,2127.00
195861,Y. Rakitskyi,27.00,Ukraine,80.00,82.00,Shakhtar Donetsk, 14.5M , 1K ,2115.00
194879,Sergi Enrich,27.00,Spain,80.00,81.00,SD Eibar, 17.5M , 31K ,1916.00
194404,Neto,27.00,Brazil,80.00,80.00,Valencia CF, 10M , 30K ,1275.00
194229,Hugo Mallo,26.00,Spain,80.00,83.00,RC Celta de Vigo, 15M , 29K ,1912.00
193886,D. Didavi,27.00,Germany,80.00,81.00,VfL Wolfsburg, 17M , 73K ,2074.00
193361,R. Soriano,26.00,Italy,80.00,81.00,Villarreal CF, 17.5M , 42K ,2122.00
193130,A. Schürrle,26.00,Germany,80.00,81.00,Borussia Dortmund, 17.5M , 66K ,2037.00
193116,M. Gonalons,28.00,France,80.00,80.00,Roma, 12M , 71K ,2019.00
193061,R. Pereyra,26.00,Argentina,80.00,83.00,Watford, 18M , 69K ,2076.00
192641,K. Vogt,25.00,Germany,80.00,82.00,TSG 1899 Hoffenheim, 15M , 40K ,1953.00
192492,F. Orellana,31.00,Chile,80.00,80.00,Valencia CF, 13M , 40K ,1919.00
191687,Maicon,28.00,Brazil,80.00,80.00,Galatasaray SK, 12M , 68K ,1882.00
190972,E. Salvio,26.00,Argentina,80.00,80.00,SL Benfica, 16M , 17K ,2027.00
190815,D. Blind,27.00,Netherlands,80.00,81.00,Manchester United, 13.5M , 120K ,2078.00
190813,S. El Shaarawy,24.00,Italy,80.00,83.00,Roma, 19M , 71K ,1873.00
190717,M. Antonio,27.00,England,80.00,81.00,West Ham United, 17.5M , 120K ,2074.00
190264,Iago Falqué,27.00,Spain,80.00,80.00,Torino, 15.5M , 61K ,1928.00
189250,S. Rondón,27.00,Venezuela,80.00,80.00,West Bromwich Albion, 16M , 89K ,1792.00
189156,Daniel Carriço,28.00,Portugal,80.00,81.00,Sevilla FC, 13.5M , 23K ,1936.00
188802,M. Schmelzer,29.00,Germany,80.00,80.00,Borussia Dortmund, 11M , 63K ,2000.00
188253,J. McCarthy,26.00,Republic of Ireland,80.00,83.00,Everton, 15.5M , 110K ,2047.00
187735,A. Dzagoev,27.00,Russia,80.00,81.00,CSKA Moscow, 16.5M , 57K ,2141.00
187688,Ganso,27.00,Brazil,80.00,81.00,Sevilla FC, 17M , 24K ,1870.00
187491,F. Smolov,27.00,Russia,80.00,81.00,FC Krasnodar, 17.5M , 59K ,1957.00
186146,D. Welbeck,26.00,England,80.00,81.00,Arsenal, 17.5M , 130K ,1972.00
185221,Luiz Gustavo,29.00,Brazil,80.00,80.00,Olympique de Marseille, 11.5M , 37K ,1971.00
185132,Mikel San José,28.00,Spain,80.00,80.00,Athletic Club de Bilbao, 14.5M , 33K ,1946.00
184392,M. Darmian,27.00,Italy,80.00,81.00,Manchester United, 13.5M , 120K ,2005.00
184190,R. Thomas,29.00,France,80.00,80.00,Angers SCO, 11.5M , 32K ,1654.00
183909,I. Traoré,29.00,Guinea,80.00,80.00,Borussia Mönchengladbach, 14.5M , 48K ,1987.00
182002,Sidnei,27.00,Brazil,80.00,82.00,RC Deportivo de La Coruña, 14.5M , 29K ,1787.00
178416,J. Lens,29.00,Netherlands,80.00,80.00,Beşiktaş JK, 14.5M , 17K ,1994.00
178311,Eder,30.00,Italy,80.00,80.00,Inter, 14.5M , 80K ,1939.00
177644,Kiko Casilla,30.00,Spain,80.00,80.00,Real Madrid CF, 9.5M , 120K ,1281.00
177604,Nacho Monreal,31.00,Spain,80.00,80.00,Arsenal, 9.5M , 110K ,2008.00
177458,S. Bender,28.00,Germany,80.00,81.00,Bayer 04 Leverkusen, 13.5M , 59K ,1866.00
176930,M. Díaz,30.00,Chile,80.00,80.00,U.N.A.M., 13.5M , 31K ,2099.00
176915,A. Fernández,31.00,Argentina,80.00,80.00,Atlético Madrid, 12.5M , 62K ,2056.00
176733,M. Berg,30.00,Sweden,80.00,80.00,, $-   , $-   ,1841.00
176376,I. Piatti,32.00,Argentina,80.00,80.00,Montreal Impact, 11.5M , 14K ,2039.00
176104,V. Birsa,30.00,Slovenia,80.00,80.00,Chievo Verona, 14M , 25K ,2000.00
175379,Pedro León,30.00,Spain,80.00,80.00,SD Eibar, 14M , 29K ,1957.00
173909,K. Boateng,30.00,Ghana,80.00,80.00,Eintracht Frankfurt, 14.5M , 41K ,2156.00
173521,Marcano,30.00,Spain,80.00,80.00,FC Porto, 11M , 18K ,1786.00
173432,H. Moreno,29.00,Mexico,80.00,80.00,Roma, 11.5M , 71K ,1882.00
173373,S. Romero,30.00,Argentina,80.00,80.00,Manchester United, 9.5M , 97K ,1251.00
173221,A. Candreva,30.00,Italy,80.00,80.00,Inter, 14M , 74K ,2062.00
173208,D. Criscito,30.00,Italy,80.00,80.00,Zenit St. Petersburg, 10.5M , 67K ,2093.00
172522,D. Wass,28.00,Denmark,80.00,80.00,RC Celta de Vigo, 14.5M , 33K ,2107.00
172316,Coke,30.00,Spain,80.00,80.00,FC Schalke 04, 10.5M , 44K ,2030.00
171897,A. Guardado,30.00,Mexico,80.00,80.00,Real Betis Balompié, 13.5M , 32K ,2098.00
170370,J. dos Santos,27.00,Mexico,80.00,81.00,LA Galaxy, 16.5M , 13K ,2056.00
170368,E. Lamela,25.00,Argentina,80.00,83.00,Tottenham Hotspur, 18.5M , 96K ,2047.00
169705,R. Bertrand,27.00,England,80.00,80.00,Southampton, 12M , 86K ,2027.00
169195,Renato Augusto,29.00,Brazil,80.00,80.00,, $-   , $-   ,2069.00
168530,Jardel,31.00,Brazil,80.00,80.00,SL Benfica, 10M , 16K ,1655.00
167553,V. Denisov,30.00,Uzbekistan,80.00,80.00,Lokomotiv Moscow, 10.5M , 50K ,1988.00
167514,D. Basta,32.00,Serbia,80.00,80.00,Lazio, 8M , 54K ,2097.00
165536,G. Cabral,31.00,Argentina,80.00,80.00,RC Celta de Vigo, 10M , 29K ,1681.00
165526,G. Paletta,31.00,Italy,80.00,80.00,Milan, 10M , 96K ,1617.00
164859,T. Walcott,28.00,England,80.00,80.00,Arsenal, 15M , 125K ,1976.00
164835,L. Fabiański,32.00,Poland,80.00,80.00,Swansea City, 8.5M , 60K ,1206.00
163155,B. Foster,34.00,England,80.00,80.00,West Bromwich Albion, 6M , 60K ,1241.00
162369,V. Ibišević,32.00,Bosnia Herzegovina,80.00,80.00,Hertha BSC Berlin, 12M , 41K ,1890.00
162329,K. El Ahmadi,32.00,Morocco,80.00,80.00,Feyenoord, 11M , 23K ,2045.00
158232,S. Kalou,31.00,Ivory Coast,80.00,80.00,Hertha BSC Berlin, 13M , 38K ,1922.00
157960,Manuel Fernandes,31.00,Portugal,80.00,80.00,Lokomotiv Moscow, 13M , 54K ,2145.00
156713,A. Granqvist,32.00,Sweden,80.00,80.00,FC Krasnodar, 8.5M , 50K ,1798.00
150516,L. Podolski,32.00,Germany,80.00,80.00,Vissel Kobe, 12M , 13K ,2036.00
146460,Javi Fuego,33.00,Spain,80.00,80.00,RCD Espanyol, 6M , 34K ,1979.00
143587,F. Belluschi,33.00,Argentina,80.00,80.00,San Lorenzo de Almagro, 9M , 30K ,2102.00
140293,A. Mirante,33.00,Italy,80.00,80.00,Bologna, 7.5M , 48K ,1194.00
139968,V. Enyeama,34.00,Nigeria,80.00,80.00,LOSC Lille, 6M , 40K ,1373.00
139668,F. Marchetti,34.00,Italy,80.00,80.00,Lazio, 6M , 44K ,1259.00
138449,Kaká,35.00,Brazil,80.00,80.00,Orlando City Soccer Club, 6.5M , 10K ,1832.00
138412,J. Milner,31.00,England,80.00,80.00,Liverpool, 9.5M , 110K ,2155.00
134744,A. Hutchinson,34.00,Canada,80.00,80.00,Beşiktaş JK, 4.5M , 56K ,2065.00
124635,M. Topal,31.00,Turkey,80.00,80.00,Fenerbahçe SK, 10M , 73K ,2051.00
112316,J. Mathieu,33.00,France,80.00,80.00,Sporting CP, 6M , 21K ,1996.00
111661,C. Kameni,33.00,Cameroon,80.00,80.00,Fenerbahçe SK, 7.5M , 59K ,1236.00
53914,P. Jagielka,34.00,England,80.00,80.00,Everton, 4.5M , 110K ,1918.00
52091,P. Evra,36.00,France,80.00,80.00,Olympique de Marseille, 1.7M , 25K ,2023.00
50542,J. Defoe,34.00,England,80.00,80.00,Bournemouth, 8M , 87K ,1880.00
48717,Júlio César,37.00,Brazil,80.00,80.00,SL Benfica, 1M , 8K ,1263.00
21146,M. Carrick,35.00,England,80.00,80.00,Manchester United, 3.5M , 86K ,1992.00
230977,M. Almirón,23.00,Paraguay,79.00,83.00,Atlanta United FC, 16.5M , 11K ,2025.00
230142,Oyarzabal,20.00,Spain,79.00,86.00,Real Sociedad, 18M , 33K ,1820.00
227476,Soares,26.00,Brazil,79.00,81.00,FC Porto, 15.5M , 21K ,1943.00
225647,M. Campaña,28.00,Uruguay,79.00,82.00,Independiente, 11M , 23K ,1205.00
225018,F. Andone,24.00,Romania,79.00,84.00,RC Deportivo de La Coruña, 17M , 31K ,1977.00
224334,M. Acuña,25.00,Argentina,79.00,82.00,Sporting CP, 16M , 22K ,2103.00
221660,V. Lindelöf,22.00,Sweden,79.00,86.00,Manchester United, 15M , 105K ,1869.00
221130,Y. Cardinale,23.00,France,79.00,85.00,OGC Nice, 12.5M , 26K ,1285.00
220440,C. Lenglet,22.00,France,79.00,84.00,Sevilla FC, 14.5M , 19K ,1696.00
218339,M. Dahoud,21.00,Germany,79.00,87.00,Borussia Dortmund, 18.5M , 52K ,1979.00
216150,D. Zappacosta,25.00,Italy,79.00,83.00,Chelsea, 13.5M , 110K ,2079.00
215466,N. Maksimović,25.00,Serbia,79.00,83.00,Napoli, 13.5M , 64K ,1594.00
215259,E. Rigoni,24.00,Argentina,79.00,85.00,Zenit St. Petersburg, 17.5M , 64K ,1950.00
215057,I. Marcone,27.00,Argentina,79.00,82.00,Club Atlético Lanús, 12.5M , 23K ,1916.00
215051,L. López,27.00,Argentina,79.00,80.00,SL Benfica, 12M , 16K ,1785.00
214997,A. Correa,22.00,Argentina,79.00,87.00,Atlético Madrid, 19M , 60K ,1965.00
213345,K. Coman,21.00,France,79.00,86.00,FC Bayern Munich, 18M , 81K ,1855.00
213150,S. Kritsyuk,26.00,Russia,79.00,82.00,FC Krasnodar, 11M , 40K ,1186.00
212886,W. Cyprien,22.00,France,79.00,87.00,OGC Nice, 18.5M , 37K ,2165.00
212602,Diego Llorente,23.00,Spain,79.00,87.00,Real Sociedad, 16M , 29K ,1733.00
212523,Anderson Talisca,23.00,Brazil,79.00,84.00,Beşiktaş JK, 17M , 15K ,2096.00
212501,L. Dendoncker,22.00,Belgium,79.00,86.00,RSC Anderlecht, 15M , 25K ,2108.00
212150,M. Meyer,21.00,Germany,79.00,86.00,FC Schalke 04, 18M , 38K ,1853.00
211688,Gayà,22.00,Spain,79.00,84.00,Valencia CF, 14M , 31K ,2062.00
211381,S. Boufal,23.00,Morocco,79.00,84.00,Southampton, 17M , 90K ,1842.00
211354,M. Benassi,22.00,Italy,79.00,86.00,Fiorentina, 17.5M , 64K ,2086.00
211256,N. Tagliafico,24.00,Argentina,79.00,84.00,Independiente, 14M , 23K ,2006.00
210864,E. Hysaj,23.00,Albania,79.00,83.00,Napoli, 13.5M , 58K ,1911.00
210514,João Cancelo,23.00,Portugal,79.00,86.00,Inter, 15M , 31K ,2116.00
210413,A. Romagnoli,22.00,Italy,79.00,87.00,Milan, 16M , 83K ,1683.00
208777,Óliver Torres,22.00,Spain,79.00,85.00,FC Porto, 17M , 17K ,1977.00
208128,H. Çalhanoğlu,23.00,Turkey,79.00,83.00,Milan, 16.5M , 92K ,1988.00
208093,Gerard Moreno,25.00,Spain,79.00,83.00,RCD Espanyol, 16.5M , 39K ,1919.00
207948,B. Traoré,21.00,Burkina Faso,79.00,85.00,Olympique Lyonnais, 17.5M , 65K ,1957.00
207441,L. Vietto,23.00,Argentina,79.00,86.00,Atlético Madrid, 18M , 60K ,1979.00
207439,L. Paredes,23.00,Argentina,79.00,84.00,Zenit St. Petersburg, 16.5M , 64K ,2094.00
206511,M. Arnold,23.00,Germany,79.00,84.00,VfL Wolfsburg, 16.5M , 63K ,2048.00
206113,S. Gnabry,21.00,Germany,79.00,87.00,TSG 1899 Hoffenheim, 18.5M , 81K ,1980.00
205988,L. Shaw,21.00,England,79.00,84.00,Manchester United, 14M , 91K ,2011.00
205678,E. Višća,27.00,Bosnia Herzegovina,79.00,79.00,İstanbul Başakşehir FK, 13M , 35K ,1977.00
205525,Bernard,24.00,Brazil,79.00,84.00,Shakhtar Donetsk, 17M , 1K ,1921.00
205407,D. Baselli,25.00,Italy,79.00,84.00,Torino, 16.5M , 54K ,2087.00
205175,A. Milik,23.00,Poland,79.00,86.00,Napoli, 18M , 71K ,1912.00
